Vandområde;MarinReferenceKode;Lokalitetsnavn;ObservationsStedNr;ObservationsStedNavn;MC-stationsnr;Dato;Tid;Antal delprøver (stk);Prøvenummer;Dybde (m);Prøvetagningsudstyr;Prøveredskabsareal (cm2);Haps breddegrad;Haps længdegrad;Haps X_UTM;Haps Y_UTM;Karakter dybde (cm);Farve;Lugt;Oxideret lag (mm);Karakter beskrivelse;Mudder;Ler < 0.040 mm;Silt, 0.040-0.063 mm;Sand, fint 0.125-0.250 mm;Sand, mellem 0.250-0.500 mm;Sand, groft 0.5-1 mm;Grus, fint 1-2 mm;Grus groft > 2 mm;Alle kornstørrelser;Kontrol;Kvalitet;ObsSted_bredde;ObsSted_længde;ObsSted_X_UTM;ObsSted_Y_UTM
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2007-04-24";"0";"30";"44";"12,30";"Haps";"143";"5507,490";"1133,090";"662690";"6111656";"24";"Brun";"Svovlbrinte";"15";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2007-04-24";"0";"30";"17";"12,60";"Haps";"143";"5508,769";"1133,010";"662518";"6114024";"20";"Brun";"Svovlbrinte";"10";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2007-04-24";"0";"30";"2";"12,80";"Haps";"143";"5509,198";"1128,535";"657738";"6114648";"16";"Brun";"Svovlbrinte";"10";" ";"DOM";"";"";"FOR";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2007-04-24";"0";"30";"22";"12,90";"Haps";"143";"5508,342";"1130,047";"659400";"6113118";"24";"Brun";"Stærk svovlbrinte";"20";" ";"DOM";"FOR";"";"";"";"";"";"";"FOR";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2007-04-24";"0";"30";"43";"12,40";"Haps";"143";"5507,485";"1132,341";"661895";"6111617";"24";"Brun";"Svovlbrinte";"5";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2007-04-24";"0";"30";"13";"13,10";"Haps";"143";"5508,765";"1130,068";"659394";"6113903";"24";"Brun";"Svovlbrinte";"15";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2007-04-24";"0";"30";"32";"12,70";"Haps";"143";"5507,905";"1130,794";"660223";"6112337";"24";"Brun";"Svovlbrinte";"10";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2007-04-24";"0";"30";"35";"12,30";"Haps";"143";"5507,914";"1133,052";"662621";"6112440";"24";"Brun";"Svovlbrinte";"5";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2007-04-24";"0";"30";"9";"12,90";"Haps";"143";"5509,202";"1133,833";"663363";"6114859";"24";"Brun";"Svovlbrinte";"10";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2007-04-24";"0";"30";"21";"13,00";"Haps";"143";"5508,339";"1129,302";"658609";"6113084";"24";"Brun";"Svovlbrinte";"10";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2007-04-24";"0";"30";"30";"13,00";"Haps";"143";"5507,898";"1129,278";"658613";"6112266";"24";"Brun";"Svovlbrinte";"20";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2007-04-24";"0";"30";"38";"13,30";"Haps";"143";"5507,476";"1128,560";"657878";"6111456";"24";"Brun";"Svovlbrinte";"10";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2007-04-24";"0";"30";"5";"12,90";"Haps";"143";"5509,208";"1130,809";"660152";"6114753";"24";"Brun";"Svovlbrinte";"10";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Smålandsfarvandet, åbne del";"622 ";"Karrebæksminde Bugt";"96220322";"622 Karrebæksminde Bugt";"BF Karrebæksminde Bugt";"2007-04-24";"0";"30";"25";"12,70";"Haps";"143";"5508,347";"1132,331";"661826";"6113215";"24";"Brun";"Stærk svovlbrinte";"10";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5508,870";"1131,926";"661360";"6114169"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"36";"2,20";"Haps";"143";"5509,045";"1204,668";"696111";"6115891";"18";"Brun";"Ikke oplyst";"Ikke oplyst";" ";"";"";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"10";"5,10";"Haps";"143";"5510,071";"1204,743";"696106";"6117797";"24";"Mørk grå";"Svovlbrinte";"3";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"28";"4,10";"Haps";"143";"5509,243";"1203,844";"695220";"6116220";"24";"Gråbrun";"Svovlbrinte";"15";" ";"DOM";"";"";"";"FOR";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"19";"3,80";"Haps";"143";"5509,495";"1202,785";"694075";"6116638";"24";"Mørk grå";"Svovlbrinte";"Ikke oplyst";" ";"DOM";"";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"29";"4,00";"Haps";"143";"5509,268";"1204,326";"695730";"6116289";"22";"Gråbrun";"Svovlbrinte";"10";" ";"";"ALM";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"16";"4,40";"Haps";"143";"5509,818";"1204,279";"695635";"6117306";"24";"Mørk grå";"Svovlbrinte";"5";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"7";"4,10";"Haps";"143";"5509,993";"1203,221";"694498";"6117581";"24";"Andet";"Svag svovlbrinte";"5";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"13";"3,90";"Haps";"143";"5509,742";"1202,780";"694050";"6117095";"24";"Mørk grå";"Svovlbrinte";"2";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"5";"4,20";"Haps";"143";"5509,952";"1202,332";"693558";"6117464";"20";"Mørk grå";"Svovlbrinte";"1";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"11";"3,50";"Haps";"143";"5509,758";"1201,959";"693177";"6117087";"16";"Mørk grå";"Svovlbrinte";"1";" ";"DOM";"FOR";"";"";"FOR";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"14";"4,20";"Haps";"143";"5509,743";"1203,286";"694587";"6117121";"24";"Mørk grå";"Svovlbrinte";"2";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"22";"4,20";"Haps";"143";"5509,536";"1204,240";"695616";"6116782";"18";"Mørk grå";"Svovlbrinte";"2";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"34";"3,90";"Haps";"143";"5509,060";"1203,887";"695280";"6115883";"17";"Brun";"Svovlbrinte";"5";" ";"";"FOR";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"2";"5,00";"Haps";"143";"5510,257";"1204,181";"695495";"6118115";"24";"Mørk grå";"Svovlbrinte";"7";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"25";"3,90";"Haps";"143";"5509,231";"1202,418";"693707";"6116131";"24";"Mørk grå";"Svovlbrinte";"2";" ";"DOM";"";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"26";"3,80";"Haps";"143";"5509,243";"1202,840";"694154";"6116173";"24";"Brun";"Svovlbrinte";"10";" ";"";"ALM";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"8";"4,50";"Haps";"143";"5510,031";"1203,760";"695067";"6117677";"24";"Mørk grå";"Svovlbrinte";"5";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"37";"3,90";"Haps";"143";"5508,764";"1201,540";"692813";"6115225";"24";"Ikke oplyst";"Svovlbrinte";"15";" ";"DOM";"FOR";"";"";"ALM";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"1";"3,90";"Haps";"143";"5510,255";"1203,650";"694932";"6118087";"19";"Mørk grå";"Svovlbrinte";"5";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"4";"4,30";"Haps";"143";"5510,305";"1205,226";"696600";"6118253";"24";"Brun";"Svovlbrinte";"15";" ";"FOR";"FOR";"";"DOM";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"12";"3,70";"Haps";"143";"5509,746";"1202,339";"693582";"6117082";"24";"Mørk grå";"Svovlbrinte";"2";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"15";"4,10";"Haps";"143";"5509,777";"1203,760";"695087";"6117206";"24";"Mørk grå";"Svovlbrinte";"3";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"18";"3,70";"Haps";"143";"5509,494";"1202,402";"693669";"6116618";"18";"Mørk grå";"Svovlbrinte";"5";" ";"DOM";"";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"21";"4,00";"Haps";"143";"5509,514";"1203,816";"695168";"6116721";"24";"Mørk grå";"Svovlbrinte";"10";" ";"DOM";"FOR";"";"";"FOR";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"24";"4,00";"Haps";"143";"5509,226";"1202,031";"693297";"6116104";"20";"Mørk grå";"Svovlbrinte";"1";" ";"DOM";"";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"27";"3,90";"Haps";"143";"5509,255";"1203,313";"694655";"6116217";"24";"Brun";"Svovlbrinte";"15";" ";"";"ALM";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"31";"4,20";"Haps";"143";"5508,914";"1201,986";"693274";"6115524";"20";"Andet";"Svovlbrinte";"15";" ";"DOM";"";"";"";"ALM";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"35";"4,00";"Haps";"143";"5509,064";"1204,357";"695779";"6115912";"19";"Andet";"Svovlbrinte";"3";" ";"DOM";"";"";"";"ALM";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"38";"2,80";"Haps";"143";"5508,753";"1201,973";"693273";"6115225";"20";"Ikke oplyst";"Svovlbrinte";"15";" ";"FOR";"";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"40";"3,70";"Haps";"143";"5508,780";"1203,019";"694382";"6115323";"24";"Brun";"Svovlbrinte";"10";" ";"DOM";"FOR";"";"";"ALM";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"3";"5,00";"Haps";"143";"5510,276";"1204,685";"696028";"6118174";"22";"Brun";"Svovlbrinte";"5";" ";"DOM";"FOR";"";"";"FOR";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"6";"3,90";"Haps";"143";"5509,964";"1202,758";"694009";"6117506";"20";"Mørk grå";"Svovlbrinte";"2";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"9";"4,50";"Haps";"143";"5510,034";"1204,249";"695585";"6117705";"24";"Mørk grå";"Svovlbrinte";"3";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"17";"2,80";"Haps";"143";"5509,494";"1201,969";"693209";"6116598";"16";"Brun";"Svag svovlbrinte";"5";" ";"";"FOR";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"20";"3,90";"Haps";"143";"5509,504";"1203,306";"694628";"6116679";"24";"Mørk grå";"Svovlbrinte";"2";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"23";"3,90";"Haps";"143";"5509,217";"1201,465";"692697";"6116061";"24";"Mørk grå";"Svovlbrinte";"2";" ";"DOM";"FOR";"";"";"";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"30";"3,70";"Haps";"143";"5508,910";"1201,475";"692732";"6115493";"24";"Brun";"Svovlbrinte";"10";" ";"DOM";"";"";"";"ALM";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"32";"4,20";"Haps";"143";"5508,926";"1202,402";"693715";"6115565";"24";"Andet";"Svovlbrinte";"20";" ";"DOM";"";"";"";"ALM";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"33";"3,90";"Haps";"143";"5508,956";"1202,920";"694262";"6115645";"20";"Ikke oplyst";"Svovlbrinte";"20";" ";"DOM";"";"";"";"ALM";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Præstø Fjord";"935 ";"Præstø Fjord";"99350056";"935 Præstø Fjord";"BF Præstø Fjord";"2007-05-02";"0";"40";"39";"3,30";"Haps";"143";"5508,781";"1202,477";"693806";"6115300";"24";"Ikke oplyst";"Svovlbrinte";"2";" ";"DOM";"FOR";"";"";"ALM";"";"";"";"";"FagK";"GODK";"5509,523";"1203,266";"694584";"6116712"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"20";"3";"3,00";"Haps";"143";"5442,682";"1152,189";"684868";"6066454";"24";"Brun";"Svovlbrinte";"10";" ";"";"";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"20";"6";"2,80";"Haps";"143";"5442,725";"1151,091";"683686";"6066485";"22";"Ikke oplyst";"Svag svovlbrinte";"5";" ";"";"";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"20";"9";"3,00";"Haps";"143";"5442,380";"1152,352";"685066";"6065901";"22";"Ikke oplyst";"Svag svovlbrinte";"2";" ";"";"";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"20";"17";"2,80";"Haps";"143";"5442,221";"1150,904";"683523";"6065543";"14";"Andet";"Ingen lugt";"5";" ";"";"FOR";"";"FOR";"DOM";"";"";"";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"20";"20";"3,00";"Haps";"143";"5441,846";"1152,159";"684899";"6064903";"18";"Andet";"Svovlbrinte";"2";" ";"";"";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"20";"19";"3,00";"Haps";"143";"5442,012";"1151,721";"684416";"6065191";"15";"Andet";"Svag svovlbrinte";"2";" ";"";"";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"20";"2";"2,90";"Haps";"143";"5442,810";"1151,726";"684361";"6066671";"14";"Ikke oplyst";"Svovlbrinte";"3";" ";"";"";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"20";"5";"2,90";"Haps";"143";"5442,446";"1152,961";"685714";"6066050";"18";"Brun";"Svovlbrinte";"1";" ";"";"";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"20";"8";"3,00";"Haps";"143";"5442,522";"1151,886";"684555";"6066144";"18";"Ikke oplyst";"Svovlbrinte";"5";" ";"";"FOR";"";"DOM";"";"";"";"";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"20";"11";"2,90";"Haps";"143";"5442,573";"1150,839";"683427";"6066193";"17";"Andet";"Ikke oplyst";"10";" ";"";"";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"20";"14";"3,00";"Haps";"143";"5442,214";"1151,991";"684691";"6065578";"21";"Andet";"Svovlbrinte";"5";" ";"";"";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"20";"13";"2,90";"Haps";"143";"5442,349";"1151,568";"684226";"6065809";"22";"Andet";"Svovlbrinte";"2";" ";"";"FOR";"";"";"";"DOM";"";"";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"20";"7";"2,60";"Haps";"143";"5442,612";"1151,467";"684098";"6066292";"20";"Ikke oplyst";"Svovlbrinte";"5";" ";"";"FOR";"";"FOR";"DOM";"";"";"";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"20";"16";"2,90";"Haps";"143";"5442,397";"1150,565";"683146";"6065854";"22";"Ikke oplyst";"Svovlbrinte";"4";" ";"";"";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"20";"10";"3,10";"Haps";"143";"5442,237";"1152,729";"685481";"6065653";"16";"Andet";"Svovlbrinte";"5";" ";"";"";"";"FOR";"DOM";"";"";"";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"20";"18";"3,00";"Haps";"143";"5442,140";"1151,300";"683954";"6065410";"24";"Andet";"Svovlbrinte";"4";" ";"FOR";"FOR";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"20";"12";"2,90";"Haps";"143";"5442,428";"1151,182";"683806";"6065939";"24";"Andet";"Svovlbrinte";"10";" ";"";"FOR";"";"";"DOM";"";"";"";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
